timestamp,elapsed_seconds,speed_kmh,acceleration_ms2,throttle_percent,brake_percent,steering_angle_deg,steering_grip,fatigue_level,co2_rate_g_per_km,mode,harsh_acceleration,harsh_braking,speeding,idling,eco_score
2025-11-16 16:49:38.446,3957.0,68.84,0.664,54.6,8.6,42.77,0.563,1.0,126.92,mixed,0,0,0,0,95.0
2025-11-16 16:49:39.446,3958.0,68.5,-0.337,24.9,3.8,32.94,0.516,1.0,117.86,mixed,0,0,0,0,95.0
2025-11-16 16:49:40.446,3959.0,69.04,0.539,29.4,6.4,24.38,0.433,1.0,119.44,mixed,0,0,0,0,95.0
2025-11-16 16:49:41.446,3960.0,69.02,-0.023,24.7,2.9,1.43,0.801,1.0,118.01,mixed,0,0,0,0,95.0
2025-11-16 16:49:42.446,3961.0,71.1,2.078,60.7,6.5,-4.66,0.628,1.0,129.64,mixed,0,0,0,0,100.0
2025-11-16 16:49:43.446,3962.0,71.38,0.283,58.9,3.6,0.3,0.645,1.0,129.24,mixed,0,0,0,0,100.0
2025-11-16 16:49:44.446,3963.0,72.19,0.817,67.1,4.3,10.05,0.611,1.0,132.0,mixed,0,0,0,0,100.0
2025-11-16 16:49:45.446,3964.0,71.78,-0.416,33.3,0.0,0.21,0.61,1.0,121.7,mixed,0,0,0,0,100.0
2025-11-16 16:49:46.446,3965.0,70.48,-1.294,0.0,91.7,-6.3,0.515,1.0,111.19,mixed,0,0,0,0,100.0
2025-11-16 16:49:47.446,3966.0,68.36,-2.12,0.0,100.0,-2.91,0.654,1.0,110.35,mixed,0,0,0,0,95.0
2025-11-16 16:49:48.446,3967.0,66.68,-1.688,0.0,94.7,8.69,0.565,1.0,109.67,mixed,0,0,0,0,95.0
2025-11-16 16:49:49.446,3968.0,68.4,1.724,38.5,7.2,0.82,0.653,1.0,121.9,mixed,0,0,0,0,95.0
2025-11-16 16:49:50.446,3969.0,68.77,0.367,51.0,10.5,-1.27,0.531,1.0,125.8,mixed,0,0,0,0,95.0
2025-11-16 16:49:51.446,3970.0,71.74,2.976,37.1,5.6,-1.94,0.567,1.0,142.83,mixed,1,0,0,0,85.0
2025-11-16 16:49:52.446,3971.0,71.26,-0.479,0.0,27.8,-4.53,0.531,1.0,111.51,mixed,0,0,0,0,100.0
2025-11-16 16:49:53.446,3972.0,71.94,0.676,26.2,1.8,-3.84,0.571,1.0,119.64,mixed,0,0,0,0,100.0
2025-11-16 16:49:54.446,3973.0,71.26,-0.683,0.0,42.5,-11.76,0.561,1.0,111.5,mixed,0,0,0,0,100.0
2025-11-16 16:49:55.446,3974.0,71.98,0.724,48.7,0.6,-5.63,0.486,1.0,126.4,mixed,0,0,0,0,100.0
2025-11-16 16:49:56.446,3975.0,72.97,0.985,25.9,1.5,5.62,0.654,1.0,119.96,mixed,0,0,0,0,100.0
2025-11-16 16:49:57.446,3976.0,73.09,0.122,40.3,16.1,-3.83,0.641,1.0,124.33,mixed,0,0,0,0,100.0
2025-11-16 16:49:58.446,3977.0,73.11,0.023,54.1,0.0,-21.42,0.586,1.0,128.48,mixed,0,0,0,0,100.0
2025-11-16 16:49:59.446,3978.0,72.75,-0.363,30.9,11.5,-16.61,0.626,1.0,121.38,mixed,0,0,0,0,100.0
2025-11-16 16:50:00.446,3979.0,72.56,-0.189,36.1,5.1,-16.27,0.477,1.0,122.86,mixed,0,0,0,0,100.0
2025-11-16 16:50:01.446,3980.0,71.35,-1.205,0.0,79.1,-24.87,0.704,1.0,111.54,mixed,0,0,0,0,100.0
2025-11-16 16:50:02.446,3981.0,71.16,-0.191,37.1,2.8,-36.65,0.748,1.0,122.6,mixed,0,0,0,0,100.0
2025-11-16 16:50:03.446,3982.0,69.15,-2.016,0.0,100.0,-43.63,0.571,1.0,110.66,mixed,0,0,0,0,95.0
2025-11-16 16:50:04.446,3983.0,70.8,1.655,39.4,11.8,-44.37,0.526,1.0,123.15,mixed,0,0,0,0,100.0
2025-11-16 16:50:05.446,3984.0,71.7,0.902,21.8,14.2,-24.86,0.521,1.0,118.23,mixed,0,0,0,0,100.0
2025-11-16 16:50:06.446,3985.0,72.24,0.536,22.5,0.0,-11.64,0.625,1.0,118.63,mixed,0,0,0,0,100.0
2025-11-16 16:50:07.446,3986.0,72.18,-0.057,23.4,0.0,-10.58,0.585,1.0,118.88,mixed,0,0,0,0,100.0
2025-11-16 16:50:08.446,3987.0,71.28,-0.907,0.0,59.9,-4.22,0.671,1.0,111.51,mixed,0,0,0,0,100.0
2025-11-16 16:50:09.446,3988.0,70.78,-0.497,0.0,35.3,6.36,0.52,1.0,111.31,mixed,0,0,0,0,100.0
2025-11-16 16:50:10.446,3989.0,72.79,2.008,42.5,6.3,0.78,0.571,1.0,124.86,mixed,0,0,0,0,100.0
2025-11-16 16:50:11.446,3990.0,69.69,-3.093,0.0,100.0,-13.0,0.509,1.0,120.88,mixed,0,1,0,0,83.0
2025-11-16 16:50:12.446,3991.0,70.78,1.089,38.3,9.9,-24.15,0.621,1.0,122.8,mixed,0,0,0,0,100.0
2025-11-16 16:50:13.446,3992.0,72.58,1.794,65.7,0.0,-21.6,0.563,1.0,131.74,mixed,0,0,0,0,100.0
2025-11-16 16:50:14.446,3993.0,69.59,-2.985,0.0,97.2,-7.84,0.635,1.0,120.84,mixed,0,1,0,0,83.0
2025-11-16 16:50:15.446,3994.0,69.1,-0.496,0.0,32.9,-17.62,0.574,1.0,110.64,mixed,0,0,0,0,95.0
2025-11-16 16:50:16.446,3995.0,68.59,-0.505,0.0,25.3,-8.35,0.538,1.0,110.44,mixed,0,0,0,0,95.0
2025-11-16 16:50:17.446,3996.0,69.92,1.325,61.2,2.8,-7.69,0.605,1.0,129.33,mixed,0,0,0,0,95.0
2025-11-16 16:50:18.446,3997.0,70.37,0.452,45.6,6.9,-9.86,0.655,1.0,124.83,mixed,0,0,0,0,100.0
2025-11-16 16:50:19.446,3998.0,69.18,-1.192,0.0,86.2,-3.52,0.694,1.0,110.67,mixed,0,0,0,0,95.0
2025-11-16 16:50:20.446,3999.0,69.15,-0.026,46.5,3.0,0.71,0.582,1.0,124.62,mixed,0,0,0,0,95.0
2025-11-16 16:50:21.446,4000.0,72.04,2.885,16.0,4.2,14.91,0.606,1.0,136.6,mixed,1,0,0,0,85.0
2025-11-16 16:50:22.446,4001.0,69.86,-2.177,0.0,86.8,10.68,0.527,1.0,110.94,mixed,0,0,0,0,95.0
2025-11-16 16:50:23.446,4002.0,69.35,-0.504,0.0,28.6,7.3,0.652,1.0,110.74,mixed,0,0,0,0,95.0
2025-11-16 16:50:24.446,4003.0,70.4,1.042,46.1,2.2,16.58,0.587,1.0,125.0,mixed,0,0,0,0,100.0
2025-11-16 16:50:25.446,4004.0,69.34,-1.059,0.0,80.1,15.53,0.559,1.0,110.74,mixed,0,0,0,0,95.0
2025-11-16 16:50:26.446,4005.0,66.39,-2.947,0.0,90.9,22.36,0.624,1.0,119.56,mixed,0,1,0,0,83.0
2025-11-16 16:50:27.446,4006.0,67.59,1.199,57.8,16.2,15.08,0.596,1.0,127.38,mixed,0,0,0,0,95.0
2025-11-16 16:50:28.446,4007.0,66.24,-1.351,0.0,82.0,15.06,0.598,1.0,109.5,mixed,0,0,0,0,95.0
2025-11-16 16:50:29.446,4008.0,66.3,0.061,34.8,9.5,27.34,0.385,1.0,119.96,mixed,0,0,0,0,95.0
2025-11-16 16:50:30.446,4009.0,67.63,1.326,24.2,13.4,26.11,0.697,1.0,117.31,mixed,0,0,0,0,95.0
2025-11-16 16:50:31.446,4010.0,70.25,2.627,40.1,10.9,22.47,0.734,1.0,143.13,mixed,1,0,0,0,85.0
2025-11-16 16:50:32.446,4011.0,70.85,0.601,50.2,0.0,18.47,0.655,1.0,126.39,mixed,0,0,0,0,100.0
2025-11-16 16:50:33.446,4012.0,72.18,1.328,37.8,15.8,21.73,0.613,1.0,123.2,mixed,0,0,0,0,100.0
2025-11-16 16:50:34.446,4013.0,71.6,-0.582,0.0,45.7,14.41,0.526,1.0,111.64,mixed,0,0,0,0,100.0
2025-11-16 16:50:35.446,4014.0,71.18,-0.419,32.5,0.0,22.34,0.691,1.0,121.21,mixed,0,0,0,0,100.0
2025-11-16 16:50:36.446,4015.0,71.12,-0.063,35.8,9.7,14.7,0.575,1.0,122.19,mixed,0,0,0,0,100.0
2025-11-16 16:50:37.446,4016.0,71.16,0.044,37.5,0.4,4.43,0.518,1.0,122.72,mixed,0,0,0,0,100.0
2025-11-16 16:50:38.446,4017.0,71.57,0.41,38.0,0.0,16.0,0.715,1.0,123.03,mixed,0,0,0,0,100.0
2025-11-16 16:50:39.446,4018.0,71.22,-0.35,27.5,7.2,27.05,0.767,1.0,119.73,mixed,0,0,0,0,100.0
2025-11-16 16:50:40.446,4019.0,69.61,-1.606,0.0,100.0,39.54,0.352,1.0,110.85,mixed,0,0,0,0,95.0
2025-11-16 16:50:41.446,4020.0,70.83,1.218,25.3,0.0,28.38,0.581,1.0,118.94,mixed,0,0,0,0,100.0
2025-11-16 16:50:42.446,4021.0,70.6,-0.236,37.2,0.0,28.88,0.591,1.0,122.41,mixed,0,0,0,0,100.0
2025-11-16 16:50:43.446,4022.0,69.06,-1.537,0.0,89.6,25.29,0.547,1.0,110.62,mixed,0,0,0,0,95.0
2025-11-16 16:50:44.446,4023.0,70.6,1.542,30.3,3.3,28.62,0.547,1.0,120.32,mixed,0,0,0,0,100.0
2025-11-16 16:50:45.446,4024.0,71.13,0.524,11.7,5.0,22.42,0.623,1.0,114.95,mixed,0,0,0,0,100.0
2025-11-16 16:50:46.446,4025.0,70.69,-0.437,25.9,6.7,14.78,0.749,1.0,119.05,mixed,0,0,0,0,100.0
2025-11-16 16:50:47.446,4026.0,70.78,0.088,32.6,9.8,24.19,0.501,1.0,121.08,mixed,0,0,0,0,100.0
2025-11-16 16:50:48.446,4027.0,69.57,-1.21,0.0,75.3,42.86,0.781,1.0,110.83,mixed,0,0,0,0,95.0
2025-11-16 16:50:49.446,4028.0,68.94,-0.624,0.0,29.2,43.06,0.587,1.0,110.58,mixed,0,0,0,0,95.0
2025-11-16 16:50:50.446,4029.0,69.05,0.108,62.7,14.4,32.32,0.537,1.0,129.42,mixed,0,0,0,0,95.0
2025-11-16 16:50:51.446,4030.0,69.13,0.082,45.7,0.0,26.78,0.666,1.0,124.35,mixed,0,0,0,0,95.0
2025-11-16 16:50:52.446,4031.0,68.19,-0.946,0.0,53.9,33.15,0.624,1.0,110.27,mixed,0,0,0,0,95.0
2025-11-16 16:50:53.446,4032.0,68.89,0.709,29.0,8.9,31.73,0.594,1.0,119.27,mixed,0,0,0,0,95.0
2025-11-16 16:50:54.446,4033.0,65.97,-2.928,0.0,100.0,21.43,0.639,1.0,119.39,mixed,0,1,0,0,83.0
2025-11-16 16:50:55.446,4034.0,67.53,1.565,53.7,6.2,15.97,0.631,1.0,126.12,mixed,0,0,0,0,95.0
2025-11-16 16:50:56.446,4035.0,68.49,0.958,51.2,1.9,21.13,0.636,1.0,125.76,mixed,0,0,0,0,95.0
2025-11-16 16:50:57.446,4036.0,69.65,1.157,47.6,7.9,21.17,0.561,1.0,125.14,mixed,0,0,0,0,95.0
2025-11-16 16:50:58.446,4037.0,69.94,0.296,47.2,6.8,16.82,0.489,1.0,125.13,mixed,0,0,0,0,95.0
2025-11-16 16:50:59.446,4038.0,69.72,-0.218,30.8,10.8,11.31,0.698,1.0,120.12,mixed,0,0,0,0,95.0
2025-11-16 16:51:00.446,4039.0,68.14,-1.583,0.0,97.1,26.78,0.666,1.0,110.26,mixed,0,0,0,0,95.0
2025-11-16 16:51:01.446,4040.0,68.15,0.008,58.7,3.4,27.17,0.686,1.0,127.86,mixed,0,0,0,0,95.0
2025-11-16 16:51:02.446,4041.0,69.03,0.884,47.5,10.2,18.06,0.594,1.0,124.87,mixed,0,0,0,0,95.0
2025-11-16 16:51:03.446,4042.0,69.42,0.388,65.4,6.9,19.69,0.576,1.0,130.39,mixed,0,0,0,0,95.0
2025-11-16 16:51:04.446,4043.0,70.08,0.659,71.7,2.3,15.91,0.634,1.0,132.55,mixed,0,0,0,0,100.0
2025-11-16 16:51:05.446,4044.0,70.45,0.373,32.1,8.2,18.06,0.613,1.0,120.82,mixed,0,0,0,0,100.0
2025-11-16 16:51:06.446,4045.0,70.76,0.306,22.4,2.6,17.43,0.506,1.0,118.02,mixed,0,0,0,0,100.0
2025-11-16 16:51:07.446,4046.0,70.48,-0.283,10.3,1.0,10.74,0.644,1.0,114.28,mixed,0,0,0,0,100.0
2025-11-16 16:51:08.446,4047.0,72.01,1.531,22.5,10.6,1.52,0.582,1.0,118.55,mixed,0,0,0,0,100.0
2025-11-16 16:51:09.446,4048.0,68.95,-3.06,0.0,77.5,-8.39,0.561,1.0,120.58,mixed,0,1,0,0,83.0
2025-11-16 16:51:10.446,4049.0,68.62,-0.331,38.1,0.0,2.67,0.608,1.0,121.87,mixed,0,0,0,0,95.0
2025-11-16 16:51:11.446,4050.0,69.27,0.65,15.4,3.7,-18.02,0.692,1.0,115.32,mixed,0,0,0,0,95.0
2025-11-16 16:51:12.446,4051.0,69.37,0.107,39.5,5.8,-25.74,0.501,1.0,122.61,mixed,0,0,0,0,95.0
2025-11-16 16:51:13.446,4052.0,69.44,0.071,45.8,11.4,-11.37,0.579,1.0,124.51,mixed,0,0,0,0,95.0
2025-11-16 16:51:14.446,4053.0,68.78,-0.667,0.0,40.8,-5.63,0.453,1.0,110.51,mixed,0,0,0,0,95.0
2025-11-16 16:51:15.446,4054.0,69.36,0.587,36.1,0.0,1.73,0.598,1.0,121.59,mixed,0,0,0,0,95.0
2025-11-16 16:51:16.446,4055.0,70.13,0.761,56.4,4.7,-2.86,0.464,1.0,127.96,mixed,0,0,0,0,100.0
2025-11-16 16:51:17.446,4056.0,70.65,0.522,59.1,5.1,7.73,0.744,1.0,128.98,mixed,0,0,0,0,100.0
2025-11-16 16:51:18.446,4057.0,71.13,0.485,30.9,0.0,-1.44,0.625,1.0,120.72,mixed,0,0,0,0,100.0
2025-11-16 16:51:19.446,4058.0,71.72,0.583,34.7,11.0,-2.61,0.6,1.0,122.08,mixed,0,0,0,0,100.0
2025-11-16 16:51:20.446,4059.0,72.79,1.076,42.6,6.8,-3.86,0.486,1.0,124.89,mixed,0,0,0,0,100.0
2025-11-16 16:51:21.446,4060.0,74.22,1.429,51.2,0.0,4.33,0.636,1.0,128.06,mixed,0,0,0,0,100.0
2025-11-16 16:51:22.446,4061.0,75.63,1.409,42.0,6.5,3.21,0.592,1.0,125.86,mixed,0,0,0,0,100.0
2025-11-16 16:51:23.446,4062.0,75.67,0.041,65.5,10.3,2.09,0.531,1.0,132.91,mixed,0,0,0,0,100.0
2025-11-16 16:51:24.446,4063.0,75.07,-0.602,0.0,44.6,-2.19,0.605,1.0,113.03,mixed,0,0,0,0,100.0
2025-11-16 16:51:25.446,4064.0,72.56,-2.506,0.0,97.8,7.68,0.602,1.0,122.02,mixed,0,1,0,0,88.0
2025-11-16 16:51:26.446,4065.0,72.0,-0.561,0.0,43.2,-1.15,0.662,1.0,111.8,mixed,0,0,0,0,100.0
2025-11-16 16:51:27.446,4066.0,71.03,-0.972,0.0,65.0,8.77,0.662,1.0,111.41,mixed,0,0,0,0,100.0
2025-11-16 16:51:28.446,4067.0,73.41,2.384,51.1,9.2,2.91,0.659,1.0,127.68,mixed,0,0,0,0,100.0
2025-11-16 16:51:29.446,4068.0,74.13,0.722,42.7,6.2,4.68,0.579,1.0,125.46,mixed,0,0,0,0,100.0
2025-11-16 16:51:30.446,4069.0,72.93,-1.207,0.0,91.7,9.7,0.556,1.0,112.17,mixed,0,0,0,0,100.0
2025-11-16 16:51:31.446,4070.0,70.97,-1.963,0.0,92.1,9.47,0.555,1.0,111.39,mixed,0,0,0,0,100.0
2025-11-16 16:51:32.446,4071.0,71.74,0.773,40.6,0.0,25.04,0.646,1.0,123.87,mixed,0,0,0,0,100.0
2025-11-16 16:51:33.446,4072.0,72.0,0.257,6.1,8.4,12.68,0.602,1.0,113.64,mixed,0,0,0,0,100.0
2025-11-16 16:51:34.446,4073.0,70.6,-1.393,0.0,82.5,34.4,0.523,1.0,111.24,mixed,0,0,0,0,100.0
2025-11-16 16:51:35.446,4074.0,70.04,-0.56,0.0,59.2,20.95,0.564,1.0,111.02,mixed,0,0,0,0,100.0
2025-11-16 16:51:36.446,4075.0,69.75,-0.292,24.9,3.0,16.72,0.523,1.0,118.38,mixed,0,0,0,0,95.0
2025-11-16 16:51:37.446,4076.0,71.04,1.292,20.6,15.7,6.74,0.553,1.0,117.59,mixed,0,0,0,0,100.0
2025-11-16 16:51:38.446,4077.0,71.38,0.338,42.0,9.1,24.88,0.413,1.0,124.15,mixed,0,0,0,0,100.0
2025-11-16 16:51:39.446,4078.0,71.09,-0.296,5.1,0.0,30.76,0.483,1.0,112.97,mixed,0,0,0,0,100.0
2025-11-16 16:51:40.446,4079.0,72.04,0.956,19.5,0.4,28.28,0.463,1.0,117.68,mixed,0,0,0,0,100.0
2025-11-16 16:51:41.446,4080.0,74.05,2.006,38.4,0.6,6.52,0.676,1.0,124.13,mixed,0,0,0,0,100.0
2025-11-16 16:51:42.446,4081.0,74.91,0.858,27.5,7.7,-9.49,0.64,1.0,121.21,mixed,0,0,0,0,100.0
2025-11-16 16:51:43.446,4082.0,73.93,-0.981,0.0,55.1,8.24,0.66,1.0,112.57,mixed,0,0,0,0,100.0
2025-11-16 16:51:44.446,4083.0,73.77,-0.153,43.7,5.0,0.37,0.533,1.0,125.6,mixed,0,0,0,0,100.0
2025-11-16 16:51:45.446,4084.0,73.34,-0.434,25.8,3.6,0.49,0.526,1.0,120.08,mixed,0,0,0,0,100.0
2025-11-16 16:51:46.446,4085.0,73.73,0.389,54.6,10.9,-9.0,0.557,1.0,128.88,mixed,0,0,0,0,100.0
2025-11-16 16:51:47.446,4086.0,74.49,0.767,65.6,6.5,2.7,0.629,1.0,132.47,mixed,0,0,0,0,100.0
2025-11-16 16:51:48.446,4087.0,73.83,-0.66,0.0,62.7,8.92,0.608,1.0,112.53,mixed,0,0,0,0,100.0
2025-11-16 16:51:49.446,4088.0,74.9,1.067,43.9,9.1,5.04,0.621,1.0,126.14,mixed,0,0,0,0,100.0
2025-11-16 16:51:50.446,4089.0,73.73,-1.171,0.0,65.9,4.66,0.502,1.0,112.49,mixed,0,0,0,0,100.0
2025-11-16 16:51:51.446,4090.0,74.33,0.606,67.8,1.2,-6.86,0.584,1.0,133.06,mixed,0,0,0,0,100.0
2025-11-16 16:51:52.446,4091.0,74.3,-0.035,30.1,7.5,-11.01,0.673,1.0,121.74,mixed,0,0,0,0,100.0
2025-11-16 16:51:53.446,4092.0,74.21,-0.093,39.9,4.2,-26.65,0.565,1.0,124.64,mixed,0,0,0,0,100.0
2025-11-16 16:51:54.446,4093.0,72.88,-1.327,0.0,79.3,-22.8,0.736,1.0,112.15,mixed,0,0,0,0,100.0
2025-11-16 16:51:55.446,4094.0,72.76,-0.123,31.7,1.1,-7.25,0.505,1.0,121.61,mixed,0,0,0,0,100.0
2025-11-16 16:51:56.446,4095.0,73.91,1.155,41.3,8.0,-10.2,0.543,1.0,124.97,mixed,0,0,0,0,100.0
2025-11-16 16:51:57.446,4096.0,71.63,-2.286,0.0,100.0,-16.26,0.609,1.0,111.65,mixed,0,0,0,0,100.0
2025-11-16 16:51:58.446,4097.0,71.2,-0.424,45.8,0.5,-6.43,0.469,1.0,125.23,mixed,0,0,0,0,100.0
2025-11-16 16:51:59.446,4098.0,70.19,-1.016,0.0,64.1,11.71,0.567,1.0,111.07,mixed,0,0,0,0,100.0
2025-11-16 16:52:00.446,4099.0,71.67,1.479,36.4,0.5,2.44,0.595,1.0,122.59,mixed,0,0,0,0,100.0
2025-11-16 16:52:01.446,4100.0,71.22,-0.448,0.0,19.5,-16.99,0.52,1.0,111.49,mixed,0,0,0,0,100.0
2025-11-16 16:52:02.446,4101.0,69.81,-1.406,0.0,93.9,0.96,0.551,1.0,110.92,mixed,0,0,0,0,95.0
2025-11-16 16:52:03.446,4102.0,68.71,-1.104,0.0,73.4,2.36,0.449,1.0,110.48,mixed,0,0,0,0,95.0
2025-11-16 16:52:04.446,4103.0,67.52,-1.191,0.0,78.3,1.94,0.694,1.0,110.01,mixed,0,0,0,0,95.0
2025-11-16 16:52:05.446,4104.0,64.65,-2.869,0.0,95.9,-7.46,0.623,1.0,118.86,mixed,0,1,0,0,83.0
2025-11-16 16:52:06.446,4105.0,64.68,0.03,16.4,4.5,11.92,0.583,1.0,113.8,mixed,0,0,0,0,95.0
2025-11-16 16:52:07.446,4106.0,61.93,-2.749,0.0,100.0,-5.59,0.388,1.0,117.77,mixed,0,1,0,0,83.0
2025-11-16 16:52:08.446,4107.0,63.13,1.202,28.0,5.6,-6.24,0.631,1.0,116.65,mixed,0,0,0,0,95.0
2025-11-16 16:52:09.446,4108.0,64.26,1.128,40.8,0.0,-18.38,0.58,1.0,120.95,mixed,0,0,0,0,95.0
2025-11-16 16:52:10.446,4109.0,65.05,0.789,38.1,8.1,-7.41,0.625,1.0,120.46,mixed,0,0,0,0,95.0
2025-11-16 16:52:11.446,4110.0,65.68,0.633,36.5,4.6,-26.09,0.68,1.0,120.23,mixed,0,0,0,0,95.0
2025-11-16 16:52:12.446,4111.0,66.41,0.734,75.1,14.4,-24.88,0.638,1.0,132.11,mixed,0,0,0,0,95.0
2025-11-16 16:52:13.446,4112.0,65.14,-1.278,0.0,74.7,-20.39,0.579,1.0,109.05,mixed,0,0,0,0,95.0
2025-11-16 16:52:14.446,4113.0,65.54,0.401,37.2,0.0,-11.16,0.633,1.0,120.38,mixed,0,0,0,0,95.0
2025-11-16 16:52:15.446,4114.0,65.02,-0.518,0.0,46.8,-8.91,0.625,1.0,109.01,mixed,0,0,0,0,95.0
2025-11-16 16:52:16.446,4115.0,64.03,-0.99,0.0,50.9,8.23,0.451,1.0,108.61,mixed,0,0,0,0,95.0
2025-11-16 16:52:17.446,4116.0,63.02,-1.013,0.0,63.0,17.62,0.682,1.0,108.21,mixed,0,0,0,0,95.0
2025-11-16 16:52:18.446,4117.0,63.07,0.052,47.1,6.2,18.28,0.72,1.0,122.37,mixed,0,0,0,0,95.0
2025-11-16 16:52:19.446,4118.0,64.32,1.25,53.9,14.7,7.57,0.597,1.0,124.9,mixed,0,0,0,0,95.0
2025-11-16 16:52:20.446,4119.0,62.86,-1.456,0.0,100.0,16.37,0.625,1.0,108.15,mixed,0,0,0,0,95.0
2025-11-16 16:52:21.446,4120.0,62.47,-0.396,36.2,9.7,6.56,0.547,1.0,118.85,mixed,0,0,0,0,95.0
2025-11-16 16:52:22.446,4121.0,61.69,-0.775,0.0,42.0,17.96,0.643,1.0,107.68,mixed,0,0,0,0,95.0
2025-11-16 16:52:23.446,4122.0,62.1,0.412,81.2,17.0,4.66,0.484,1.0,132.21,mixed,0,0,0,0,87.0
2025-11-16 16:52:24.446,4123.0,60.67,-1.432,0.0,95.7,13.0,0.625,1.0,107.27,mixed,0,0,0,0,95.0
2025-11-16 16:52:25.446,4124.0,60.95,0.273,46.3,6.9,13.3,0.605,1.0,121.26,mixed,0,0,0,0,95.0
2025-11-16 16:52:26.446,4125.0,60.78,-0.17,43.5,3.4,17.28,0.489,1.0,120.36,mixed,0,0,0,0,95.0
2025-11-16 16:52:27.446,4126.0,62.71,1.938,51.9,12.6,2.58,0.732,1.0,123.65,mixed,0,0,0,0,95.0
2025-11-16 16:52:28.446,4127.0,61.79,-0.925,0.0,76.3,10.2,0.6,1.0,107.72,mixed,0,0,0,0,95.0
2025-11-16 16:52:29.446,4128.0,61.72,-0.069,28.9,6.9,9.54,0.551,1.0,116.36,mixed,0,0,0,0,95.0
2025-11-16 16:52:30.446,4129.0,61.68,-0.036,25.2,5.5,6.21,0.542,1.0,115.23,mixed,0,0,0,0,95.0
2025-11-16 16:52:31.446,4130.0,60.54,-1.142,0.0,67.2,1.2,0.619,1.0,107.22,mixed,0,0,0,0,95.0
2025-11-16 16:52:32.446,4131.0,61.21,0.665,49.6,2.0,-5.86,0.677,1.0,122.37,mixed,0,0,0,0,95.0
2025-11-16 16:52:33.446,4132.0,62.16,0.954,52.3,2.1,-28.94,0.634,1.0,123.54,mixed,0,0,0,0,95.0
2025-11-16 16:52:34.446,4133.0,62.4,0.237,18.1,4.3,-45.0,0.718,1.0,113.38,mixed,0,0,0,0,95.0
2025-11-16 16:52:35.446,4134.0,62.62,0.22,64.3,3.8,-41.24,0.521,1.0,127.35,mixed,0,0,0,0,95.0
2025-11-16 16:52:36.446,4135.0,62.41,-0.205,28.1,3.2,-45.0,0.521,1.0,116.38,mixed,0,0,0,0,95.0
2025-11-16 16:52:37.446,4136.0,61.99,-0.419,30.4,9.6,-45.0,0.579,1.0,116.92,mixed,0,0,0,0,95.0
2025-11-16 16:52:38.446,4137.0,61.79,-0.207,19.8,2.5,-42.76,0.647,1.0,113.65,mixed,0,0,0,0,95.0
2025-11-16 16:52:39.446,4138.0,63.78,1.988,56.3,6.5,-40.61,0.646,1.0,125.4,mixed,0,0,0,0,95.0
2025-11-16 16:52:40.446,4139.0,64.51,0.736,50.4,0.0,-34.36,0.625,1.0,123.92,mixed,0,0,0,0,95.0
2025-11-16 16:52:41.446,4140.0,63.05,-1.462,0.0,100.0,-31.77,0.632,1.0,108.22,mixed,0,0,0,0,95.0
2025-11-16 16:52:42.446,4141.0,62.97,-0.083,27.0,0.0,-16.56,0.58,1.0,116.28,mixed,0,0,0,0,95.0
2025-11-16 16:52:43.446,4142.0,60.29,-2.676,0.0,100.0,-8.47,0.594,1.0,117.12,mixed,0,1,0,0,83.0
2025-11-16 16:52:44.446,4143.0,60.53,0.236,45.1,3.1,-15.87,0.591,1.0,120.74,mixed,0,0,0,0,95.0
2025-11-16 16:52:45.446,4144.0,61.17,0.646,46.7,1.9,15.05,0.783,1.0,121.49,mixed,0,0,0,0,95.0
2025-11-16 16:52:46.446,4145.0,61.4,0.23,42.3,2.5,15.38,0.498,1.0,120.24,mixed,0,0,0,0,95.0
2025-11-16 16:52:47.446,4146.0,60.96,-0.443,49.1,18.1,1.98,0.565,1.0,122.11,mixed,0,0,0,0,95.0
2025-11-16 16:52:48.446,4147.0,61.3,0.339,62.9,7.2,13.47,0.616,1.0,126.4,mixed,0,0,0,0,95.0
2025-11-16 16:52:49.446,4148.0,59.26,-2.042,0.0,80.3,20.29,0.645,1.0,106.7,mixed,0,0,0,0,95.0
2025-11-16 16:52:50.446,4149.0,60.56,1.301,25.4,1.5,3.56,0.492,1.0,114.83,mixed,0,0,0,0,95.0
2025-11-16 16:52:51.446,4150.0,59.84,-0.723,0.0,49.7,8.13,0.613,1.0,106.93,mixed,0,0,0,0,95.0
2025-11-16 16:52:52.446,4151.0,59.96,0.12,84.4,17.1,14.77,0.45,1.0,132.31,mixed,0,0,0,0,87.0
2025-11-16 16:52:53.446,4152.0,63.49,3.53,51.9,5.4,4.84,0.606,1.0,143.96,mixed,1,0,0,0,80.0
2025-11-16 16:52:54.446,4153.0,62.13,-1.352,0.0,81.6,14.17,0.637,1.0,107.85,mixed,0,0,0,0,95.0
2025-11-16 16:52:55.446,4154.0,63.89,1.758,60.3,8.4,4.95,0.58,1.0,126.64,mixed,0,0,0,0,95.0
2025-11-16 16:52:56.446,4155.0,64.75,0.859,62.9,8.5,2.73,0.648,1.0,127.78,mixed,0,0,0,0,95.0
2025-11-16 16:52:57.446,4156.0,65.9,1.147,35.6,9.7,20.52,0.62,1.0,120.04,mixed,0,0,0,0,95.0
2025-11-16 16:52:58.446,4157.0,66.94,1.042,34.2,0.0,30.46,0.616,1.0,120.04,mixed,0,0,0,0,95.0
